CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
24TA;Santa Oliva y otros municipios;146B;Vilafranca del Penedès;19;
24TA;Santa Oliva y otros municipios;25TA;Bisbal del Penedès, La y Albinyana;146;
24TA;Santa Oliva y otros municipios;26TA;Sant Jaume dels Domenys y Llorenç del Penedès;105;
24TA;Santa Oliva y otros municipios;39TA;Arboç, L';103;
24TA;Santa Oliva y otros municipios;40TA;Calafell;92;
24TA;Santa Oliva y otros municipios;56TA;Vendrell, El;425;
24TF;Matanza de Acentejo, La;01TF;Santa Cruz de Tenerife (distritos 07 y 08);22;
24TF;Matanza de Acentejo, La;02TF;Güímar y Fasnia;22;
24TF;Matanza de Acentejo, La;12TF;Adeje;46;
24TF;Matanza de Acentejo, La;14TF;Arico;17;
24TF;Matanza de Acentejo, La;17TF;Buenavista del Norte;22;
24TF;Matanza de Acentejo, La;18TF;Candelaria;22;
24TF;Matanza de Acentejo, La;19TF;Granadilla de Abona;22;
24TF;Matanza de Acentejo, La;20TF;Guancha, La;17;
24TF;Matanza de Acentejo, La;22TF;Icod de los Vinos;34;
24TF;Matanza de Acentejo, La;25TF;Orotava, La;103;
24TF;Matanza de Acentejo, La;27TF;Puerto de la Cruz;156;
24TF;Matanza de Acentejo, La;28TF;Realejos, Los;85;
24TF;Matanza de Acentejo, La;29TF;Rosario, El;22;
24TF;Matanza de Acentejo, La;32TF;Santa Úrsula;472;
24TF;Matanza de Acentejo, La;34TF;Sauzal, El;266;
24TF;Matanza de Acentejo, La;36TF;Tacoronte;182;
24TF;Matanza de Acentejo, La;37TF;Tegueste;22;
24TF;Matanza de Acentejo, La;39TF;Victoria de Acentejo, La;496;
24TF;Matanza de Acentejo, La;41TF;San Cristóbal de La Laguna (distrito 01);109;
24TF;Matanza de Acentejo, La;42TF;San Cristóbal de La Laguna (distrito 02);63;
24TF;Matanza de Acentejo, La;43TF;San Cristóbal de La Laguna (distrito 03);53;
24TF;Matanza de Acentejo, La;44TF;San Cristóbal de La Laguna (distrito 04);22;
24TF;Matanza de Acentejo, La;45TF;San Cristóbal de La Laguna (distrito 05);22;
24TF;Matanza de Acentejo, La;47TF;Santa Cruz de Tenerife (distrito 01);22;
24TF;Matanza de Acentejo, La;48TF;Santa Cruz de Tenerife (distrito 02);22;
24TF;Matanza de Acentejo, La;49TF;Santa Cruz de Tenerife (distrito 03);22;
24TF;Matanza de Acentejo, La;51TF;Santa Cruz de Tenerife (distrito 05);22;
24TF;Matanza de Acentejo, La;52TF;Santa Cruz de Tenerife (distrito 06);22;
24TF;Matanza de Acentejo, La;53TF;Santa Cruz de Tenerife (distrito 09);41;
24TF;Matanza de Acentejo, La;54TF;Santa Cruz de Tenerife (distrito 10);17;
24TF;Matanza de Acentejo, La;56TF;Santa Cruz de Tenerife (distrito 12);22;
24TF;Matanza de Acentejo, La;57TF;Arona (sección 016 y otras secciones del distrito 01);22;
24TO;Santa Cruz de la Zarza y Villatobas;001M;Fuentidueña de Tajo y otros municipios;27;
24TO;Santa Cruz de la Zarza y Villatobas;23TO;Noblejas y Villarrubia de Santiago;67;
24TO;Santa Cruz de la Zarza y Villatobas;26CU;Tarancón;110;
24VA;Medina del Campo;11VA;Olmedo y otros municipios;155;
24VA;Medina del Campo;12VA;Alaejos y otros municipios;189;
24VA;Medina del Campo;13VA;Rueda y otros municipios;165;
24VA;Medina del Campo;14VA;Nava del Rey y otros municipios;46;
24VA;Medina del Campo;27VA;Tordesillas;59;
24VA;Medina del Campo;34VA;Valladolid (SCD Caamaño - Las Viudas);25;
24VA;Medina del Campo;45VA;Valladolid (SCD La Rubia - Covaresa - Puente Duero);30;
24ZA;Fuendejalón y otros municipios;23ZA;Épila y otros municipios;61;
24ZA;Fuendejalón y otros municipios;25ZA;Zaragoza (SCD Number 12) y otros municipios;62;
24ZA;Fuendejalón y otros municipios;27ZA;Pedrola y otros municipios;50;
24ZA;Fuendejalón y otros municipios;38ZA;Muela, La;32;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);146M;Madrid (SCD Justicia);17;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);160M;Madrid (SCD Recoletos);24;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);168M;Madrid (SCD Prosperidad);243;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);169M;Madrid (SCD Ciudad Jardín);130;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);170M;Madrid (SCD Hispanoamérica);341;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);171M;Madrid (SCD Nueva España);225;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);182M;Madrid (SCD Almagro);16;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);249M;Madrid (SCD San Pascual);191;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);251M;Madrid (SCD Costillares);53;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);252M;Madrid (SCD Piovera);51;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);253M;Madrid (SCD Canillas-1);122;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);254M;Madrid (SCD Canillas-2);30;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);255M;Madrid (SCD Pinar del Rey-1);60;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);257M;Madrid (SCD Apostol Santiago);19;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);274M;Madrid (SCD Simancas);18;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);280M;Madrid (SCD Salvador);23;
250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);290M;Alcobendas (sección 059 y otras secciones del distrito 01);18;
251M;Madrid (SCD Costillares);160M;Madrid (SCD Recoletos);30;
251M;Madrid (SCD Costillares);170M;Madrid (SCD Hispanoamérica);26;
251M;Madrid (SCD Costillares);171M;Madrid (SCD Nueva España);142;
251M;Madrid (SCD Costillares);172M;Madrid (SCD Castilla);427;
251M;Madrid (SCD Costillares);189M;Madrid (SCD La Paz);37;
251M;Madrid (SCD Costillares);190M;Madrid (SCD Valverde-2);45;
251M;Madrid (SCD Costillares);192M;Madrid (SCD Valverde-1);51;
251M;Madrid (SCD Costillares);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);47;
251M;Madrid (SCD Costillares);255M;Madrid (SCD Pinar del Rey-1);124;
251M;Madrid (SCD Costillares);257M;Madrid (SCD Apostol Santiago);441;
251M;Madrid (SCD Costillares);258M;Madrid (SCD Valdefuentes-1);375;
251M;Madrid (SCD Costillares);259M;Madrid (SCD Valdefuentes-2);128;
251M;Madrid (SCD Costillares);290M;Alcobendas (sección 059 y otras secciones del distrito 01);44;
252M;Madrid (SCD Piovera);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);105;
252M;Madrid (SCD Piovera);253M;Madrid (SCD Canillas-1);199;
252M;Madrid (SCD Piovera);254M;Madrid (SCD Canillas-2);311;
252M;Madrid (SCD Piovera);255M;Madrid (SCD Pinar del Rey-1);21;
252M;Madrid (SCD Piovera);256M;Madrid (SCD Pinar del Rey-2);34;
252M;Madrid (SCD Piovera);260M;Madrid (SCD Palomas);110;
252M;Madrid (SCD Piovera);277M;Madrid (SCD Rosas);17;
252M;Madrid (SCD Piovera);280M;Madrid (SCD Salvador);91;
252M;Madrid (SCD Piovera);282M;Madrid (SCD Alameda de Osuna-Corralejos);156;
253B;Manresa (distrito 02);001B;Sant Joan de Vilatorrada y otros municipios;317;
253B;Manresa (distrito 02);008B;Sant Vicenç de Castellet y otros municipios;76;
253B;Manresa (distrito 02);032B;Taradell y otros municipios;41;
253B;Manresa (distrito 02);073B;Sant Salvador de Guardiola y Manresa (distrito 06);274;
253B;Manresa (distrito 02);091B;Navarcles;33;
253B;Manresa (distrito 02);106B;Sallent;76;
253B;Manresa (distrito 02);107B;Santpedor;69;
253B;Manresa (distrito 02);117B;Sant Fruitós de Bages;200;
253B;Manresa (distrito 02);254B;Manresa (distritos 01 y 03);217;
253B;Manresa (distrito 02);255B;Manresa (distrito 04);645;
253B;Manresa (distrito 02);256B;Manresa (distrito 05);614;
253M;Madrid (SCD Canillas-1);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);127;
253M;Madrid (SCD Canillas-1);252M;Madrid (SCD Piovera);136;
253M;Madrid (SCD Canillas-1);254M;Madrid (SCD Canillas-2);174;
253M;Madrid (SCD Canillas-1);255M;Madrid (SCD Pinar del Rey-1);208;
253M;Madrid (SCD Canillas-1);256M;Madrid (SCD Pinar del Rey-2);112;
253M;Madrid (SCD Canillas-1);259M;Madrid (SCD Valdefuentes-2);32;
253M;Madrid (SCD Canillas-1);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);18;
254B;Manresa (distritos 01 y 03);001B;Sant Joan de Vilatorrada y otros municipios;42;
254B;Manresa (distritos 01 y 03);008B;Sant Vicenç de Castellet y otros municipios;36;
254B;Manresa (distritos 01 y 03);073B;Sant Salvador de Guardiola y Manresa (distrito 06);129;
254B;Manresa (distritos 01 y 03);117B;Sant Fruitós de Bages;58;
254B;Manresa (distritos 01 y 03);253B;Manresa (distrito 02);258;
254B;Manresa (distritos 01 y 03);255B;Manresa (distrito 04);182;
254B;Manresa (distritos 01 y 03);256B;Manresa (distrito 05);247;
254M;Madrid (SCD Canillas-2);160M;Madrid (SCD Recoletos);54;
254M;Madrid (SCD Canillas-2);189M;Madrid (SCD La Paz);36;
254M;Madrid (SCD Canillas-2);249M;Madrid (SCD San Pascual);30;
254M;Madrid (SCD Canillas-2);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);85;
254M;Madrid (SCD Canillas-2);252M;Madrid (SCD Piovera);488;
254M;Madrid (SCD Canillas-2);253M;Madrid (SCD Canillas-1);234;
254M;Madrid (SCD Canillas-2);255M;Madrid (SCD Pinar del Rey-1);265;
254M;Madrid (SCD Canillas-2);256M;Madrid (SCD Pinar del Rey-2);356;
254M;Madrid (SCD Canillas-2);258M;Madrid (SCD Valdefuentes-1);23;
254M;Madrid (SCD Canillas-2);259M;Madrid (SCD Valdefuentes-2);153;
254M;Madrid (SCD Canillas-2);260M;Madrid (SCD Palomas);100;
254M;Madrid (SCD Canillas-2);268M;Madrid (SCD Casco Histórico de Vallecas-2);23;
254M;Madrid (SCD Canillas-2);280M;Madrid (SCD Salvador);64;
254M;Madrid (SCD Canillas-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);254;
254M;Madrid (SCD Canillas-2);290M;Alcobendas (sección 059 y otras secciones del distrito 01);37;
255B;Manresa (distrito 04);001B;Sant Joan de Vilatorrada y otros municipios;221;
255B;Manresa (distrito 04);008B;Sant Vicenç de Castellet y otros municipios;69;
255B;Manresa (distrito 04);045B;Balsareny y Castellnou de Bages;45;
255B;Manresa (distrito 04);073B;Sant Salvador de Guardiola y Manresa (distrito 06);219;
255B;Manresa (distrito 04);091B;Navarcles;34;
255B;Manresa (distrito 04);106B;Sallent;123;
255B;Manresa (distrito 04);107B;Santpedor;76;
255B;Manresa (distrito 04);117B;Sant Fruitós de Bages;229;
255B;Manresa (distrito 04);253B;Manresa (distrito 02);737;
255B;Manresa (distrito 04);254B;Manresa (distritos 01 y 03);161;
255B;Manresa (distrito 04);256B;Manresa (distrito 05);849;
255M;Madrid (SCD Pinar del Rey-1);135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);20;
255M;Madrid (SCD Pinar del Rey-1);138M;Torrejón de Ardoz (distrito 03);19;
255M;Madrid (SCD Pinar del Rey-1);164M;Madrid (SCD Lista);21;
255M;Madrid (SCD Pinar del Rey-1);167M;Madrid (SCD El Viso);26;
255M;Madrid (SCD Pinar del Rey-1);168M;Madrid (SCD Prosperidad);54;
255M;Madrid (SCD Pinar del Rey-1);170M;Madrid (SCD Hispanoamérica);37;
255M;Madrid (SCD Pinar del Rey-1);171M;Madrid (SCD Nueva España);71;
255M;Madrid (SCD Pinar del Rey-1);172M;Madrid (SCD Castilla);67;
255M;Madrid (SCD Pinar del Rey-1);174M;Madrid (SCD Cuatro Caminos);44;
255M;Madrid (SCD Pinar del Rey-1);175M;Madrid (SCD Castillejos);21;
255M;Madrid (SCD Pinar del Rey-1);181M;Madrid (SCD Trafalgar);20;
255M;Madrid (SCD Pinar del Rey-1);189M;Madrid (SCD La Paz);48;
255M;Madrid (SCD Pinar del Rey-1);190M;Madrid (SCD Valverde-2);45;
255M;Madrid (SCD Pinar del Rey-1);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);22;
255M;Madrid (SCD Pinar del Rey-1);192M;Madrid (SCD Valverde-1);46;
255M;Madrid (SCD Pinar del Rey-1);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);92;
255M;Madrid (SCD Pinar del Rey-1);251M;Madrid (SCD Costillares);155;
255M;Madrid (SCD Pinar del Rey-1);253M;Madrid (SCD Canillas-1);335;
255M;Madrid (SCD Pinar del Rey-1);254M;Madrid (SCD Canillas-2);238;
255M;Madrid (SCD Pinar del Rey-1);256M;Madrid (SCD Pinar del Rey-2);409;
255M;Madrid (SCD Pinar del Rey-1);257M;Madrid (SCD Apostol Santiago);340;
255M;Madrid (SCD Pinar del Rey-1);258M;Madrid (SCD Valdefuentes-1);123;
255M;Madrid (SCD Pinar del Rey-1);259M;Madrid (SCD Valdefuentes-2);403;
255M;Madrid (SCD Pinar del Rey-1);274M;Madrid (SCD Simancas);22;
255M;Madrid (SCD Pinar del Rey-1);278M;Madrid (SCD Rejas);29;
255M;Madrid (SCD Pinar del Rey-1);282M;Madrid (SCD Alameda de Osuna-Corralejos);38;
255M;Madrid (SCD Pinar del Rey-1);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);22;
255M;Madrid (SCD Pinar del Rey-1);290M;Alcobendas (sección 059 y otras secciones del distrito 01);95;
255M;Madrid (SCD Pinar del Rey-1);293M;San Sebastián de los Reyes (sección 047 y otras secciones del distrito 01);17;
256B;Manresa (distrito 05);001B;Sant Joan de Vilatorrada y otros municipios;122;
256B;Manresa (distrito 05);008B;Sant Vicenç de Castellet y otros municipios;87;
256B;Manresa (distrito 05);032B;Taradell y otros municipios;57;
256B;Manresa (distrito 05);045B;Balsareny y Castellnou de Bages;32;
256B;Manresa (distrito 05);073B;Sant Salvador de Guardiola y Manresa (distrito 06);242;
256B;Manresa (distrito 05);091B;Navarcles;43;
256B;Manresa (distrito 05);106B;Sallent;83;
256B;Manresa (distrito 05);107B;Santpedor;86;
256B;Manresa (distrito 05);117B;Sant Fruitós de Bages;210;
256B;Manresa (distrito 05);253B;Manresa (distrito 02);449;
256B;Manresa (distrito 05);254B;Manresa (distritos 01 y 03);129;
256B;Manresa (distrito 05);255B;Manresa (distrito 04);681;
256M;Madrid (SCD Pinar del Rey-2);190M;Madrid (SCD Valverde-2);18;
256M;Madrid (SCD Pinar del Rey-2);192M;Madrid (SCD Valverde-1);20;
256M;Madrid (SCD Pinar del Rey-2);252M;Madrid (SCD Piovera);28;
256M;Madrid (SCD Pinar del Rey-2);253M;Madrid (SCD Canillas-1);150;
256M;Madrid (SCD Pinar del Rey-2);254M;Madrid (SCD Canillas-2);259;
256M;Madrid (SCD Pinar del Rey-2);255M;Madrid (SCD Pinar del Rey-1);415;
256M;Madrid (SCD Pinar del Rey-2);259M;Madrid (SCD Valdefuentes-2);402;
256M;Madrid (SCD Pinar del Rey-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);119;
256M;Madrid (SCD Pinar del Rey-2);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);18;
257M;Madrid (SCD Apostol Santiago);159M;Madrid (SCD Niño Jesús-Jerónimos);24;
257M;Madrid (SCD Apostol Santiago);171M;Madrid (SCD Nueva España);33;
257M;Madrid (SCD Apostol Santiago);172M;Madrid (SCD Castilla);31;
257M;Madrid (SCD Apostol Santiago);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);16;
257M;Madrid (SCD Apostol Santiago);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);29;
257M;Madrid (SCD Apostol Santiago);251M;Madrid (SCD Costillares);353;
257M;Madrid (SCD Apostol Santiago);255M;Madrid (SCD Pinar del Rey-1);293;
257M;Madrid (SCD Apostol Santiago);258M;Madrid (SCD Valdefuentes-1);96;
257M;Madrid (SCD Apostol Santiago);259M;Madrid (SCD Valdefuentes-2);98;
257M;Madrid (SCD Apostol Santiago);290M;Alcobendas (sección 059 y otras secciones del distrito 01);21;
258B;Mataró (distrito 01);017B;Sant Vicenç de Montalt y Caldes d'Estrac;28;
258B;Mataró (distrito 01);051B;Argentona;45;
258B;Mataró (distrito 01);055B;Cabrera de Mar;59;
258B;Mataró (distrito 01);110B;Sant Andreu de Llavaneres;36;
258B;Mataró (distrito 01);120B;Vilassar de Mar;18;
258B;Mataró (distrito 01);259B;Mataró (distrito 02);316;
258B;Mataró (distrito 01);260B;Mataró (distrito 03);348;
258B;Mataró (distrito 01);261B;Mataró (distrito 04);100;
258B;Mataró (distrito 01);262B;Mataró (distrito 05);86;
258B;Mataró (distrito 01);263B;Mataró (distrito 06);521;
258M;Madrid (SCD Valdefuentes-1);135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);29;
258M;Madrid (SCD Valdefuentes-1);165M;Madrid (SCD Castellana);17;
258M;Madrid (SCD Valdefuentes-1);170M;Madrid (SCD Hispanoamérica);23;
258M;Madrid (SCD Valdefuentes-1);172M;Madrid (SCD Castilla);47;
258M;Madrid (SCD Valdefuentes-1);174M;Madrid (SCD Cuatro Caminos);26;
258M;Madrid (SCD Valdefuentes-1);189M;Madrid (SCD La Paz);30;
258M;Madrid (SCD Valdefuentes-1);190M;Madrid (SCD Valverde-2);43;
258M;Madrid (SCD Valdefuentes-1);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);27;
258M;Madrid (SCD Valdefuentes-1);192M;Madrid (SCD Valverde-1);231;
258M;Madrid (SCD Valdefuentes-1);193M;Madrid (SCD Mirasierra);19;
258M;Madrid (SCD Valdefuentes-1);196M;Madrid (SCD Ciudad Universitaria);18;
258M;Madrid (SCD Valdefuentes-1);251M;Madrid (SCD Costillares);252;
258M;Madrid (SCD Valdefuentes-1);255M;Madrid (SCD Pinar del Rey-1);73;
258M;Madrid (SCD Valdefuentes-1);256M;Madrid (SCD Pinar del Rey-2);16;
258M;Madrid (SCD Valdefuentes-1);257M;Madrid (SCD Apostol Santiago);81;
258M;Madrid (SCD Valdefuentes-1);259M;Madrid (SCD Valdefuentes-2);692;
258M;Madrid (SCD Valdefuentes-1);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);17;
258M;Madrid (SCD Valdefuentes-1);290M;Alcobendas (sección 059 y otras secciones del distrito 01);86;
259B;Mataró (distrito 02);017B;Sant Vicenç de Montalt y Caldes d'Estrac;61;
259B;Mataró (distrito 02);051B;Argentona;54;
259B;Mataró (distrito 02);055B;Cabrera de Mar;88;
259B;Mataró (distrito 02);056B;Cabrils;26;
259B;Mataró (distrito 02);110B;Sant Andreu de Llavaneres;122;
259B;Mataró (distrito 02);120B;Vilassar de Mar;21;
259B;Mataró (distrito 02);174B;Barcelona (SCD la Marina i la Zona Franca-Port);32;
259B;Mataró (distrito 02);258B;Mataró (distrito 01);447;
259B;Mataró (distrito 02);260B;Mataró (distrito 03);658;
259B;Mataró (distrito 02);261B;Mataró (distrito 04);66;
259B;Mataró (distrito 02);262B;Mataró (distrito 05);74;
259B;Mataró (distrito 02);263B;Mataró (distrito 06);317;
259M;Madrid (SCD Valdefuentes-2);061M;Paracuellos de Jarama;17;
259M;Madrid (SCD Valdefuentes-2);065M;San Fernando de Henares;17;
259M;Madrid (SCD Valdefuentes-2);082M;Tres Cantos;22;
259M;Madrid (SCD Valdefuentes-2);131M;Pozuelo de Alarcón (distrito 01);25;
259M;Madrid (SCD Valdefuentes-2);135M;San Sebastián de los Reyes (sección 033 y otras secciones del distrito 01);47;
259M;Madrid (SCD Valdefuentes-2);160M;Madrid (SCD Recoletos);30;
259M;Madrid (SCD Valdefuentes-2);165M;Madrid (SCD Castellana);33;
259M;Madrid (SCD Valdefuentes-2);167M;Madrid (SCD El Viso);16;
259M;Madrid (SCD Valdefuentes-2);168M;Madrid (SCD Prosperidad);28;
259M;Madrid (SCD Valdefuentes-2);170M;Madrid (SCD Hispanoamérica);24;
259M;Madrid (SCD Valdefuentes-2);171M;Madrid (SCD Nueva España);43;
259M;Madrid (SCD Valdefuentes-2);172M;Madrid (SCD Castilla);51;
259M;Madrid (SCD Valdefuentes-2);174M;Madrid (SCD Cuatro Caminos);34;
259M;Madrid (SCD Valdefuentes-2);175M;Madrid (SCD Castillejos);21;
259M;Madrid (SCD Valdefuentes-2);182M;Madrid (SCD Almagro);31;
259M;Madrid (SCD Valdefuentes-2);189M;Madrid (SCD La Paz);43;
259M;Madrid (SCD Valdefuentes-2);190M;Madrid (SCD Valverde-2);49;
259M;Madrid (SCD Valdefuentes-2);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);41;
259M;Madrid (SCD Valdefuentes-2);192M;Madrid (SCD Valverde-1);250;
259M;Madrid (SCD Valdefuentes-2);193M;Madrid (SCD Mirasierra);28;
259M;Madrid (SCD Valdefuentes-2);196M;Madrid (SCD Ciudad Universitaria);22;
259M;Madrid (SCD Valdefuentes-2);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);20;
259M;Madrid (SCD Valdefuentes-2);251M;Madrid (SCD Costillares);75;
259M;Madrid (SCD Valdefuentes-2);252M;Madrid (SCD Piovera);27;
259M;Madrid (SCD Valdefuentes-2);253M;Madrid (SCD Canillas-1);41;
259M;Madrid (SCD Valdefuentes-2);254M;Madrid (SCD Canillas-2);115;
259M;Madrid (SCD Valdefuentes-2);255M;Madrid (SCD Pinar del Rey-1);270;
259M;Madrid (SCD Valdefuentes-2);256M;Madrid (SCD Pinar del Rey-2);273;
259M;Madrid (SCD Valdefuentes-2);257M;Madrid (SCD Apostol Santiago);91;
259M;Madrid (SCD Valdefuentes-2);258M;Madrid (SCD Valdefuentes-1);703;
259M;Madrid (SCD Valdefuentes-2);260M;Madrid (SCD Palomas);17;
259M;Madrid (SCD Valdefuentes-2);274M;Madrid (SCD Simancas);17;
259M;Madrid (SCD Valdefuentes-2);278M;Madrid (SCD Rejas);21;
259M;Madrid (SCD Valdefuentes-2);280M;Madrid (SCD Salvador);17;
259M;Madrid (SCD Valdefuentes-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);100;
259M;Madrid (SCD Valdefuentes-2);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);276;
259M;Madrid (SCD Valdefuentes-2);290M;Alcobendas (sección 059 y otras secciones del distrito 01);434;
25AB;Albacete (distrito 03);01AB;Albacete (distrito 08) y otros municipios;488;
25AB;Albacete (distrito 03);23AB;Albacete (distrito 01);113;
25AB;Albacete (distrito 03);24AB;Albacete (distrito 02);328;
25AB;Albacete (distrito 03);26AB;Albacete (distrito 04);295;
25AB;Albacete (distrito 03);27AB;Albacete (distrito 05);213;
25AB;Albacete (distrito 03);28AB;Albacete (distrito 06);101;
25AB;Albacete (distrito 03);29AB;Albacete (distrito 07);37;
25AL;Huércal-Overa;05MU;Águilas;23;
25AL;Huércal-Overa;13AL;Arboleas y otros municipios;156;
25AL;Huércal-Overa;14AL;Cantoria y otros municipios;125;
25AL;Huércal-Overa;16AL;Antas y otros municipios;112;
25AL;Huércal-Overa;19AL;Albox;52;
25AL;Huércal-Overa;22AL;Cuevas del Almanzora;203;
25AL;Huércal-Overa;23AL;Garrucha;18;
25AL;Huércal-Overa;29AL;Pulpí;319;
25AL;Huércal-Overa;29MU;Puerto Lumbreras;35;
25AL;Huércal-Overa;31AL;Vera;80;
25AL;Huércal-Overa;49MU;Lorca (distrito 01);18;
25AL;Huércal-Overa;50MU;Lorca (distrito 02);134;
25AS;Laviana;15AS;Caso y otros municipios;89;
25AS;Laviana;24AS;Langreo;231;
25AS;Laviana;30AS;Mieres;24;
25AS;Laviana;37AS;San Martín del Rey Aurelio;257;
25AS;Laviana;57AS;Siero;122;
25AS;Laviana;71AS;Gijón (SCD Rural);28;
25BA;Berlanga y otros municipios;19BA;Puebla de Sancho Pérez y otros municipios;35;
25BA;Berlanga y otros municipios;23BA;Montemolín y otros municipios;51;
25BA;Berlanga y otros municipios;24BA;Azuaga y otros municipios;78;
25BA;Berlanga y otros municipios;27BA;Hornachos y otros municipios;44;
25BA;Berlanga y otros municipios;49BA;Llerena;190;
25BI;Arrigorriaga;05BI;Ugao-Miraballes y otros municipios;223;
25BI;Arrigorriaga;06BI;Orozko y otros municipios;269;
25BI;Arrigorriaga;10VI;Laudio/Llodio;37;
25BI;Arrigorriaga;13BI;Zamudio y otros municipios;28;
25BI;Arrigorriaga;24BI;Amorebieta-Etxano;27;
25BI;Arrigorriaga;26BI;Basauri;328;
25BI;Arrigorriaga;30BI;Etxebarri;59;
25BI;Arrigorriaga;33BI;Galdakao;120;
25BI;Arrigorriaga;51BI;Erandio;29;
25BI;Arrigorriaga;63BI;Bilbao (SCD Uribarri 1);27;
25BI;Arrigorriaga;64BI;Bilbao (SCD Uribarri 2);29;
25BI;Arrigorriaga;65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);89;
25BI;Arrigorriaga;66BI;Bilbao (SCD Begoña 1);118;
25BI;Arrigorriaga;67BI;Bilbao (SCD Ibaiondo 1);28;
25BI;Arrigorriaga;68BI;Bilbao (SCD Ibaiondo 2);334;
25BI;Arrigorriaga;69BI;Bilbao (SCD Abando 1);78;
25BI;Arrigorriaga;70BI;Bilbao (SCD Abando 2);45;
25BI;Arrigorriaga;73BI;Bilbao (SCD Basartu-Zorrotza);49;
25BU;Burgos (distrito 03);01BU;Burgos (distritos 01, 02 y 04);125;
25BU;Burgos (distrito 03);03BU;Alfoz de Quintanadueñas y otros municipios;113;
25BU;Burgos (distrito 03);04BU;Villalbilla de Burgos y otros municipios;95;
25BU;Burgos (distrito 03);05BU;Villagonzalo Pedernales y otros municipios;57;
25BU;Burgos (distrito 03);07BU;Ibeas de Juarros y otros municipios;36;
25BU;Burgos (distrito 03);13BU;Sasamón y otros municipios;29;
25BU;Burgos (distrito 03);26BU;Burgos (distrito 05);629;
25BU;Burgos (distrito 03);27BU;Burgos (distrito 06);159;
25BU;Burgos (distrito 03);28BU;Burgos (distrito 07);68;
25BU;Burgos (distrito 03);29BU;Burgos (distrito 08);425;
25BU;Burgos (distrito 03);30BU;Burgos (distrito 09);385;
25CA;Cartes;01CA;Torrelavega (distritos 02 y 05);50;
25CA;Cartes;24CA;Camargo;19;
25CA;Cartes;27CA;Corrales de Buelna, Los;32;
25CA;Cartes;34CA;Polanco;23;
25CA;Cartes;36CA;Reocín;53;
25CA;Cartes;39CA;Santillana del Mar;20;
25CA;Cartes;48CA;Santander (distrito 06);20;
25CA;Cartes;50CA;Santander (distrito 08);26;
25CA;Cartes;51CA;Torrelavega (distrito 01);139;
25CA;Cartes;52CA;Torrelavega (distrito 03);212;
25CA;Cartes;53CA;Torrelavega (distrito 04);143;
25CC;Hervás y otros municipios;29CC;Ahigal y otros municipios;92;
25CC;Hervás y otros municipios;30CC;Torno, El y otros municipios;75;
25CC;Hervás y otros municipios;31CC;Zarza de Granadilla y otros municipios;55;
25CC;Hervás y otros municipios;38CC;Plasencia;39;
25CO;Cabra;07CO;Moriles y Monturque;114;
25CO;Cabra;09CO;Doña Mencía y Zuheros;42;
25CO;Cabra;13CO;Baena y Valenzuela;34;
25CO;Cabra;23CO;Priego de Córdoba y otros municipios;45;
25CO;Cabra;58CO;Lucena;442;
25CR;Daimiel;02CR;Carrión de Calatrava y otros municipios;74;
