CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
23SG;Segovia (distrito 05);02SG;Hontanares de Eresma y otros municipios;54;
23SG;Segovia (distrito 05);04SG;Lastrilla, La y otros municipios;97;
23SG;Segovia (distrito 05);06SG;Carbonero el Mayor y otros municipios;50;
23SG;Segovia (distrito 05);09SG;Segovia (distritos 01 y 02);116;
23SG;Segovia (distrito 05);10SG;San Cristóbal de Segovia y otros municipios;110;
23SG;Segovia (distrito 05);19SG;Palazuelos de Eresma;120;
23SG;Segovia (distrito 05);21SG;Segovia (distrito 03);185;
23SG;Segovia (distrito 05);22SG;Segovia (distrito 04);719;
23SG;Segovia (distrito 05);24SG;Segovia (distrito 06);105;
23SG;Segovia (distrito 05);25SG;Segovia (distrito 07);151;
23TA;Pla de Santa Maria, El y otros municipios;22TA;Santa Coloma de Queralt y otros municipios;23;
23TA;Pla de Santa Maria, El y otros municipios;27TA;Montmell, El y otros municipios;85;
23TA;Pla de Santa Maria, El y otros municipios;44TA;Montblanc;43;
23TA;Pla de Santa Maria, El y otros municipios;54TA;Valls;225;
23TF;Llanos de Aridane, Los;08TF;Villa de Mazo y Fuencaliente de la Palma;116;
23TF;Llanos de Aridane, Los;09TF;Tazacorte y Tijarafe;861;
23TF;Llanos de Aridane, Los;10TF;Puntagorda y otros municipios;75;
23TF;Llanos de Aridane, Los;15TF;Breña Alta;245;
23TF;Llanos de Aridane, Los;26TF;Paso, El;980;
23TF;Llanos de Aridane, Los;31TF;Santa Cruz de la Palma;126;
23TO;Noblejas y Villarrubia de Santiago;038M;Colmenar de Oreja;46;
23TO;Noblejas y Villarrubia de Santiago;095M;Aranjuez (distrito 04);24;
23TO;Noblejas y Villarrubia de Santiago;12TO;Ocaña y Ciruelos;205;
23TO;Noblejas y Villarrubia de Santiago;24TO;Santa Cruz de la Zarza y Villatobas;33;
23VA;Laguna de Duero;01VA;Boecillo y Viana de Cega;147;
23VA;Laguna de Duero;03VA;Aldeamayor de San Martín y Portillo;65;
23VA;Laguna de Duero;04VA;Santovenia de Pisuerga y Cabezón de Pisuerga;24;
23VA;Laguna de Duero;06VA;Valladolid (SCD Pajarillos Altos - Las Flores) y Renedo de Esgueva;52;
23VA;Laguna de Duero;19VA;Arroyo de la Encomienda;97;
23VA;Laguna de Duero;21VA;Cistérniga;222;
23VA;Laguna de Duero;30VA;Valladolid (SCD Centro - Universidad);93;
23VA;Laguna de Duero;31VA;Valladolid (SCD Paseo Zorrilla Bajo - Campo Grande);59;
23VA;Laguna de Duero;33VA;Valladolid (SCD Las Delicias);53;
23VA;Laguna de Duero;34VA;Valladolid (SCD Caamaño - Las Viudas);528;
23VA;Laguna de Duero;35VA;Valladolid (SCD Plaza Circular - Vadillos);26;
23VA;Laguna de Duero;38VA;Valladolid (SCD Hospital - Barrio España - San Pedro Regalado);60;
23VA;Laguna de Duero;39VA;Valladolid (SCD Rondilla);29;
23VA;Laguna de Duero;41VA;Valladolid (SCD Canal de Castilla - La Overuela);129;
23VA;Laguna de Duero;42VA;Valladolid (SCD Huerta del Rey);126;
23VA;Laguna de Duero;43VA;Valladolid (SCD Parquesol - Arturo Eyries);89;
23VA;Laguna de Duero;44VA;Valladolid (SCD Paseo Zorrilla Alto - Cuatro de Marzo);30;
23VA;Laguna de Duero;45VA;Valladolid (SCD La Rubia - Covaresa - Puente Duero);330;
23ZA;Épila y otros municipios;12ZA;Alfamén y otros municipios;36;
23ZA;Épila y otros municipios;18ZA;Ricla y otros municipios;35;
23ZA;Épila y otros municipios;24ZA;Fuendejalón y otros municipios;40;
23ZA;Épila y otros municipios;31ZA;Almunia de Doña Godina, La;110;
240B;Cornellà de Llobregat (distrito 05);069B;Esplugues de Llobregat;188;
240B;Cornellà de Llobregat (distrito 05);119B;Sant Joan Despí;109;
240B;Cornellà de Llobregat (distrito 05);174B;Barcelona (SCD la Marina i la Zona Franca-Port);21;
240B;Cornellà de Llobregat (distrito 05);237B;Cornellà de Llobregat (distrito 02);45;
240B;Cornellà de Llobregat (distrito 05);238B;Cornellà de Llobregat (distrito 03);110;
240B;Cornellà de Llobregat (distrito 05);239B;Cornellà de Llobregat (distrito 04);253;
240B;Cornellà de Llobregat (distrito 05);241B;Cornellà de Llobregat (distrito 06);217;
240M;Madrid (SCD Fontarrón);156M;Madrid (SCD Adelfas);28;
240M;Madrid (SCD Fontarrón);157M;Madrid (SCD Estrella);79;
240M;Madrid (SCD Fontarrón);159M;Madrid (SCD Niño Jesús-Jerónimos);28;
240M;Madrid (SCD Fontarrón);232M;Madrid (SCD Palomeras Sureste-1);52;
240M;Madrid (SCD Fontarrón);233M;Madrid (SCD Portazgo);88;
240M;Madrid (SCD Fontarrón);234M;Madrid (SCD Numancia-2);149;
240M;Madrid (SCD Fontarrón);235M;Madrid (SCD Numancia-1);200;
240M;Madrid (SCD Fontarrón);237M;Madrid (SCD Pavones);173;
240M;Madrid (SCD Fontarrón);238M;Madrid (SCD Marroquina);97;
240M;Madrid (SCD Fontarrón);239M;Madrid (SCD Media Legua);70;
240M;Madrid (SCD Fontarrón);241M;Madrid (SCD Vinateros);225;
240M;Madrid (SCD Fontarrón);268M;Madrid (SCD Casco Histórico de Vallecas-2);23;
240M;Madrid (SCD Fontarrón);271M;Madrid (SCD Casco Histórico de Vicálvaro-1);96;
241B;Cornellà de Llobregat (distrito 06);069B;Esplugues de Llobregat;174;
241B;Cornellà de Llobregat (distrito 06);119B;Sant Joan Despí;156;
241B;Cornellà de Llobregat (distrito 06);174B;Barcelona (SCD la Marina i la Zona Franca-Port);81;
241B;Cornellà de Llobregat (distrito 06);237B;Cornellà de Llobregat (distrito 02);162;
241B;Cornellà de Llobregat (distrito 06);238B;Cornellà de Llobregat (distrito 03);39;
241B;Cornellà de Llobregat (distrito 06);239B;Cornellà de Llobregat (distrito 04);148;
241B;Cornellà de Llobregat (distrito 06);240B;Cornellà de Llobregat (distrito 05);228;
241B;Cornellà de Llobregat (distrito 06);314B;Hospitalet de LLobregat, L´ (SCD Centre y sección 041 del distrito 01);59;
241B;Cornellà de Llobregat (distrito 06);315B;Hospitalet de LLobregat, L´ (SCD Santfeliu);64;
241B;Cornellà de Llobregat (distrito 06);326B;Hospitalet de LLobregat, L´ (SCD  Bellvitge);56;
241M;Madrid (SCD Vinateros);158M;Madrid (SCD Ibiza);23;
241M;Madrid (SCD Vinateros);233M;Madrid (SCD Portazgo);24;
241M;Madrid (SCD Vinateros);234M;Madrid (SCD Numancia-2);27;
241M;Madrid (SCD Vinateros);235M;Madrid (SCD Numancia-1);38;
241M;Madrid (SCD Vinateros);237M;Madrid (SCD Pavones);60;
241M;Madrid (SCD Vinateros);238M;Madrid (SCD Marroquina);445;
241M;Madrid (SCD Vinateros);239M;Madrid (SCD Media Legua);52;
241M;Madrid (SCD Vinateros);240M;Madrid (SCD Fontarrón);401;
241M;Madrid (SCD Vinateros);244M;Madrid (SCD Ventas-2);29;
242B;Granollers (distrito 01);016B;Vilanova del Vallès y otros municipios;45;
242B;Granollers (distrito 01);060B;Canovelles;196;
242B;Granollers (distrito 01);070B;Franqueses del Vallès, Les;189;
242B;Granollers (distrito 01);077B;Lliçà d'Amunt;60;
242B;Granollers (distrito 01);078B;Lliçà de Vall;87;
242B;Granollers (distrito 01);089B;Montornès del Vallès;31;
242B;Granollers (distrito 01);097B;Parets del Vallès;27;
242B;Granollers (distrito 01);103B;Roca del Vallès, La;74;
242B;Granollers (distrito 01);243B;Granollers (distrito 02);319;
242B;Granollers (distrito 01);244B;Granollers (distrito 03);217;
242B;Granollers (distrito 01);245B;Granollers (distrito 04);383;
242M;Madrid (SCD Horcajo);196M;Madrid (SCD Ciudad Universitaria);18;
242M;Madrid (SCD Horcajo);232M;Madrid (SCD Palomeras Sureste-1);31;
242M;Madrid (SCD Horcajo);237M;Madrid (SCD Pavones);46;
242M;Madrid (SCD Horcajo);238M;Madrid (SCD Marroquina);329;
242M;Madrid (SCD Horcajo);246M;Madrid (SCD Pueblo Nuevo-2);31;
242M;Madrid (SCD Horcajo);271M;Madrid (SCD Casco Histórico de Vicálvaro-1);174;
242M;Madrid (SCD Horcajo);273M;Madrid (SCD Ambroz);117;
242M;Madrid (SCD Horcajo);274M;Madrid (SCD Simancas);25;
242M;Madrid (SCD Horcajo);276M;Madrid (SCD Arcos);29;
243B;Granollers (distrito 02);048B;Ametlla del Vallès, L';25;
243B;Granollers (distrito 02);060B;Canovelles;311;
243B;Granollers (distrito 02);070B;Franqueses del Vallès, Les;155;
243B;Granollers (distrito 02);078B;Lliçà de Vall;33;
243B;Granollers (distrito 02);089B;Montornès del Vallès;23;
243B;Granollers (distrito 02);097B;Parets del Vallès;31;
243B;Granollers (distrito 02);103B;Roca del Vallès, La;34;
243B;Granollers (distrito 02);242B;Granollers (distrito 01);315;
243B;Granollers (distrito 02);244B;Granollers (distrito 03);204;
243B;Granollers (distrito 02);245B;Granollers (distrito 04);123;
243M;Madrid (SCD Ventas-1);157M;Madrid (SCD Estrella);23;
243M;Madrid (SCD Ventas-1);158M;Madrid (SCD Ibiza);36;
243M;Madrid (SCD Ventas-1);160M;Madrid (SCD Recoletos);19;
243M;Madrid (SCD Ventas-1);162M;Madrid (SCD Fuente del Berro);283;
243M;Madrid (SCD Ventas-1);163M;Madrid (SCD Guindalera-1);93;
243M;Madrid (SCD Ventas-1);166M;Madrid (SCD Guindalera-2);82;
243M;Madrid (SCD Ventas-1);167M;Madrid (SCD El Viso);24;
243M;Madrid (SCD Ventas-1);168M;Madrid (SCD Prosperidad);21;
243M;Madrid (SCD Ventas-1);196M;Madrid (SCD Ciudad Universitaria);17;
243M;Madrid (SCD Ventas-1);238M;Madrid (SCD Marroquina);35;
243M;Madrid (SCD Ventas-1);239M;Madrid (SCD Media Legua);24;
243M;Madrid (SCD Ventas-1);244M;Madrid (SCD Ventas-2);371;
243M;Madrid (SCD Ventas-1);245M;Madrid (SCD Pueblo Nuevo-1);648;
243M;Madrid (SCD Ventas-1);246M;Madrid (SCD Pueblo Nuevo-2);85;
243M;Madrid (SCD Ventas-1);247M;Madrid (SCD Quintana);329;
243M;Madrid (SCD Ventas-1);248M;Madrid (SCD Concepción);165;
243M;Madrid (SCD Ventas-1);249M;Madrid (SCD San Pascual);48;
243M;Madrid (SCD Ventas-1);274M;Madrid (SCD Simancas);73;
243M;Madrid (SCD Ventas-1);280M;Madrid (SCD Salvador);21;
243M;Madrid (SCD Ventas-1);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);42;
243M;Madrid (SCD Ventas-1);290M;Alcobendas (sección 059 y otras secciones del distrito 01);20;
244B;Granollers (distrito 03);048B;Ametlla del Vallès, L';29;
244B;Granollers (distrito 03);060B;Canovelles;127;
244B;Granollers (distrito 03);070B;Franqueses del Vallès, Les;314;
244B;Granollers (distrito 03);078B;Lliçà de Vall;35;
244B;Granollers (distrito 03);089B;Montornès del Vallès;41;
244B;Granollers (distrito 03);097B;Parets del Vallès;45;
244B;Granollers (distrito 03);103B;Roca del Vallès, La;110;
244B;Granollers (distrito 03);242B;Granollers (distrito 01);228;
244B;Granollers (distrito 03);243B;Granollers (distrito 02);205;
244B;Granollers (distrito 03);245B;Granollers (distrito 04);471;
244M;Madrid (SCD Ventas-2);065M;San Fernando de Henares;29;
244M;Madrid (SCD Ventas-2);157M;Madrid (SCD Estrella);133;
244M;Madrid (SCD Ventas-2);158M;Madrid (SCD Ibiza);54;
244M;Madrid (SCD Ventas-2);159M;Madrid (SCD Niño Jesús-Jerónimos);31;
244M;Madrid (SCD Ventas-2);161M;Madrid (SCD Goya);59;
244M;Madrid (SCD Ventas-2);162M;Madrid (SCD Fuente del Berro);318;
244M;Madrid (SCD Ventas-2);163M;Madrid (SCD Guindalera-1);82;
244M;Madrid (SCD Ventas-2);164M;Madrid (SCD Lista);62;
244M;Madrid (SCD Ventas-2);166M;Madrid (SCD Guindalera-2);39;
244M;Madrid (SCD Ventas-2);238M;Madrid (SCD Marroquina);260;
244M;Madrid (SCD Ventas-2);239M;Madrid (SCD Media Legua);155;
244M;Madrid (SCD Ventas-2);243M;Madrid (SCD Ventas-1);494;
244M;Madrid (SCD Ventas-2);245M;Madrid (SCD Pueblo Nuevo-1);274;
244M;Madrid (SCD Ventas-2);246M;Madrid (SCD Pueblo Nuevo-2);110;
244M;Madrid (SCD Ventas-2);247M;Madrid (SCD Quintana);55;
244M;Madrid (SCD Ventas-2);248M;Madrid (SCD Concepción);31;
244M;Madrid (SCD Ventas-2);274M;Madrid (SCD Simancas);79;
244M;Madrid (SCD Ventas-2);276M;Madrid (SCD Arcos);46;
244M;Madrid (SCD Ventas-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);29;
244M;Madrid (SCD Ventas-2);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);56;
245B;Granollers (distrito 04);016B;Vilanova del Vallès y otros municipios;67;
245B;Granollers (distrito 04);048B;Ametlla del Vallès, L';20;
245B;Granollers (distrito 04);060B;Canovelles;78;
245B;Granollers (distrito 04);070B;Franqueses del Vallès, Les;168;
245B;Granollers (distrito 04);077B;Lliçà d'Amunt;52;
245B;Granollers (distrito 04);078B;Lliçà de Vall;70;
245B;Granollers (distrito 04);088B;Montmeló;25;
245B;Granollers (distrito 04);089B;Montornès del Vallès;120;
245B;Granollers (distrito 04);097B;Parets del Vallès;85;
245B;Granollers (distrito 04);103B;Roca del Vallès, La;105;
245B;Granollers (distrito 04);131B;Barberà del Vallès;19;
245B;Granollers (distrito 04);133B;Santa Perpètua de Mogoda;37;
245B;Granollers (distrito 04);242B;Granollers (distrito 01);292;
245B;Granollers (distrito 04);243B;Granollers (distrito 02);91;
245B;Granollers (distrito 04);244B;Granollers (distrito 03);271;
245M;Madrid (SCD Pueblo Nuevo-1);114M;Getafe (distrito 04);23;
245M;Madrid (SCD Pueblo Nuevo-1);160M;Madrid (SCD Recoletos);21;
245M;Madrid (SCD Pueblo Nuevo-1);162M;Madrid (SCD Fuente del Berro);28;
245M;Madrid (SCD Pueblo Nuevo-1);168M;Madrid (SCD Prosperidad);28;
245M;Madrid (SCD Pueblo Nuevo-1);182M;Madrid (SCD Almagro);26;
245M;Madrid (SCD Pueblo Nuevo-1);192M;Madrid (SCD Valverde-1);25;
245M;Madrid (SCD Pueblo Nuevo-1);196M;Madrid (SCD Ciudad Universitaria);22;
245M;Madrid (SCD Pueblo Nuevo-1);238M;Madrid (SCD Marroquina);29;
245M;Madrid (SCD Pueblo Nuevo-1);243M;Madrid (SCD Ventas-1);307;
245M;Madrid (SCD Pueblo Nuevo-1);244M;Madrid (SCD Ventas-2);150;
245M;Madrid (SCD Pueblo Nuevo-1);246M;Madrid (SCD Pueblo Nuevo-2);345;
245M;Madrid (SCD Pueblo Nuevo-1);247M;Madrid (SCD Quintana);491;
245M;Madrid (SCD Pueblo Nuevo-1);248M;Madrid (SCD Concepción);59;
245M;Madrid (SCD Pueblo Nuevo-1);249M;Madrid (SCD San Pascual);28;
245M;Madrid (SCD Pueblo Nuevo-1);268M;Madrid (SCD Casco Histórico de Vallecas-2);28;
245M;Madrid (SCD Pueblo Nuevo-1);274M;Madrid (SCD Simancas);446;
245M;Madrid (SCD Pueblo Nuevo-1);276M;Madrid (SCD Arcos);29;
245M;Madrid (SCD Pueblo Nuevo-1);278M;Madrid (SCD Rejas);42;
245M;Madrid (SCD Pueblo Nuevo-1);280M;Madrid (SCD Salvador);79;
245M;Madrid (SCD Pueblo Nuevo-1);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);82;
245M;Madrid (SCD Pueblo Nuevo-1);290M;Alcobendas (sección 059 y otras secciones del distrito 01);22;
246M;Madrid (SCD Pueblo Nuevo-2);040M;Colmenar Viejo;17;
246M;Madrid (SCD Pueblo Nuevo-2);049M;Humanes de Madrid;17;
246M;Madrid (SCD Pueblo Nuevo-2);082M;Tres Cantos;17;
246M;Madrid (SCD Pueblo Nuevo-2);088M;Alcorcón (distrito 01);17;
246M;Madrid (SCD Pueblo Nuevo-2);091M;Alcorcón (distrito 04);17;
246M;Madrid (SCD Pueblo Nuevo-2);096M;Arganda del Rey;17;
246M;Madrid (SCD Pueblo Nuevo-2);097M;Boadilla del Monte;17;
246M;Madrid (SCD Pueblo Nuevo-2);101M;Coslada (distritos 03 y 04);17;
246M;Madrid (SCD Pueblo Nuevo-2);113M;Getafe (distrito 03);17;
246M;Madrid (SCD Pueblo Nuevo-2);114M;Getafe (distrito 04);17;
246M;Madrid (SCD Pueblo Nuevo-2);123M;Majadahonda (distrito 02);17;
246M;Madrid (SCD Pueblo Nuevo-2);125M;Móstoles (distrito 02);17;
246M;Madrid (SCD Pueblo Nuevo-2);130M;Pinto (distrito 02);17;
246M;Madrid (SCD Pueblo Nuevo-2);131M;Pozuelo de Alarcón (distrito 01);17;
246M;Madrid (SCD Pueblo Nuevo-2);136M;Torrejón de Ardoz (distrito 01);17;
246M;Madrid (SCD Pueblo Nuevo-2);137M;Torrejón de Ardoz (distrito 02);17;
246M;Madrid (SCD Pueblo Nuevo-2);138M;Torrejón de Ardoz (distrito 03);31;
246M;Madrid (SCD Pueblo Nuevo-2);140M;Valdemoro (distrito 01);17;
246M;Madrid (SCD Pueblo Nuevo-2);142M;Madrid (SCD Palacio);17;
246M;Madrid (SCD Pueblo Nuevo-2);146M;Madrid (SCD Justicia);17;
246M;Madrid (SCD Pueblo Nuevo-2);147M;Madrid (SCD Universidad);17;
246M;Madrid (SCD Pueblo Nuevo-2);153M;Madrid (SCD Atocha-Delicias);17;
246M;Madrid (SCD Pueblo Nuevo-2);155M;Madrid (SCD Pacífico);17;
246M;Madrid (SCD Pueblo Nuevo-2);157M;Madrid (SCD Estrella);17;
246M;Madrid (SCD Pueblo Nuevo-2);160M;Madrid (SCD Recoletos);17;
246M;Madrid (SCD Pueblo Nuevo-2);161M;Madrid (SCD Goya);32;
246M;Madrid (SCD Pueblo Nuevo-2);162M;Madrid (SCD Fuente del Berro);67;
246M;Madrid (SCD Pueblo Nuevo-2);163M;Madrid (SCD Guindalera-1);17;
246M;Madrid (SCD Pueblo Nuevo-2);164M;Madrid (SCD Lista);17;
246M;Madrid (SCD Pueblo Nuevo-2);165M;Madrid (SCD Castellana);17;
246M;Madrid (SCD Pueblo Nuevo-2);166M;Madrid (SCD Guindalera-2);32;
246M;Madrid (SCD Pueblo Nuevo-2);167M;Madrid (SCD El Viso);17;
246M;Madrid (SCD Pueblo Nuevo-2);168M;Madrid (SCD Prosperidad);17;
246M;Madrid (SCD Pueblo Nuevo-2);169M;Madrid (SCD Ciudad Jardín);17;
246M;Madrid (SCD Pueblo Nuevo-2);170M;Madrid (SCD Hispanoamérica);17;
246M;Madrid (SCD Pueblo Nuevo-2);171M;Madrid (SCD Nueva España);17;
246M;Madrid (SCD Pueblo Nuevo-2);172M;Madrid (SCD Castilla);17;
246M;Madrid (SCD Pueblo Nuevo-2);174M;Madrid (SCD Cuatro Caminos);17;
246M;Madrid (SCD Pueblo Nuevo-2);175M;Madrid (SCD Castillejos);17;
246M;Madrid (SCD Pueblo Nuevo-2);176M;Madrid (SCD Almenara);17;
246M;Madrid (SCD Pueblo Nuevo-2);177M;Madrid (SCD Valdeacederas);17;
246M;Madrid (SCD Pueblo Nuevo-2);180M;Madrid (SCD Arapiles);17;
246M;Madrid (SCD Pueblo Nuevo-2);181M;Madrid (SCD Trafalgar);17;
246M;Madrid (SCD Pueblo Nuevo-2);182M;Madrid (SCD Almagro);34;
246M;Madrid (SCD Pueblo Nuevo-2);183M;Madrid (SCD Rios Rosas);17;
246M;Madrid (SCD Pueblo Nuevo-2);184M;Madrid (SCD Vallehermoso);17;
246M;Madrid (SCD Pueblo Nuevo-2);189M;Madrid (SCD La Paz);17;
246M;Madrid (SCD Pueblo Nuevo-2);190M;Madrid (SCD Valverde-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);191M;Madrid (SCD El Goloso-El Pardo-Fuentelarreina);17;
246M;Madrid (SCD Pueblo Nuevo-2);192M;Madrid (SCD Valverde-1);17;
246M;Madrid (SCD Pueblo Nuevo-2);193M;Madrid (SCD Mirasierra);17;
246M;Madrid (SCD Pueblo Nuevo-2);194M;Madrid (SCD Casa de Campo);17;
246M;Madrid (SCD Pueblo Nuevo-2);195M;Madrid (SCD Argüelles);17;
246M;Madrid (SCD Pueblo Nuevo-2);196M;Madrid (SCD Ciudad Universitaria);17;
246M;Madrid (SCD Pueblo Nuevo-2);198M;Madrid (SCD Aravaca-Plantio-Valdemarin);17;
246M;Madrid (SCD Pueblo Nuevo-2);207M;Madrid (SCD Cuatro Vientos-Aguilas);17;
246M;Madrid (SCD Pueblo Nuevo-2);227M;Madrid (SCD Entrevías);17;
246M;Madrid (SCD Pueblo Nuevo-2);231M;Madrid (SCD Palomeras Sureste-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);237M;Madrid (SCD Pavones);17;
246M;Madrid (SCD Pueblo Nuevo-2);238M;Madrid (SCD Marroquina);219;
246M;Madrid (SCD Pueblo Nuevo-2);239M;Madrid (SCD Media Legua);17;
246M;Madrid (SCD Pueblo Nuevo-2);241M;Madrid (SCD Vinateros);17;
246M;Madrid (SCD Pueblo Nuevo-2);242M;Madrid (SCD Horcajo);17;
246M;Madrid (SCD Pueblo Nuevo-2);243M;Madrid (SCD Ventas-1);132;
246M;Madrid (SCD Pueblo Nuevo-2);244M;Madrid (SCD Ventas-2);122;
246M;Madrid (SCD Pueblo Nuevo-2);245M;Madrid (SCD Pueblo Nuevo-1);352;
246M;Madrid (SCD Pueblo Nuevo-2);247M;Madrid (SCD Quintana);59;
246M;Madrid (SCD Pueblo Nuevo-2);248M;Madrid (SCD Concepción);17;
246M;Madrid (SCD Pueblo Nuevo-2);249M;Madrid (SCD San Pascual);17;
246M;Madrid (SCD Pueblo Nuevo-2);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);17;
246M;Madrid (SCD Pueblo Nuevo-2);251M;Madrid (SCD Costillares);17;
246M;Madrid (SCD Pueblo Nuevo-2);252M;Madrid (SCD Piovera);17;
246M;Madrid (SCD Pueblo Nuevo-2);256M;Madrid (SCD Pinar del Rey-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);258M;Madrid (SCD Valdefuentes-1);17;
246M;Madrid (SCD Pueblo Nuevo-2);259M;Madrid (SCD Valdefuentes-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);260M;Madrid (SCD Palomas);17;
246M;Madrid (SCD Pueblo Nuevo-2);261M;Madrid (SCD San Andrés-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);265M;Madrid (SCD Los Rosales);17;
246M;Madrid (SCD Pueblo Nuevo-2);267M;Madrid (SCD Casco Histórico de Vallecas-1);17;
246M;Madrid (SCD Pueblo Nuevo-2);268M;Madrid (SCD Casco Histórico de Vallecas-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);272M;Madrid (SCD Casco Histórico de Vicálvaro-2);17;
246M;Madrid (SCD Pueblo Nuevo-2);274M;Madrid (SCD Simancas);433;
246M;Madrid (SCD Pueblo Nuevo-2);276M;Madrid (SCD Arcos);294;
246M;Madrid (SCD Pueblo Nuevo-2);278M;Madrid (SCD Rejas);17;
246M;Madrid (SCD Pueblo Nuevo-2);279M;Madrid (SCD Canillejas);17;
246M;Madrid (SCD Pueblo Nuevo-2);280M;Madrid (SCD Salvador);17;
246M;Madrid (SCD Pueblo Nuevo-2);281M;Madrid (SCD Amposta);143;
246M;Madrid (SCD Pueblo Nuevo-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);17;
246M;Madrid (SCD Pueblo Nuevo-2);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);43;
246M;Madrid (SCD Pueblo Nuevo-2);289M;Rozas de Madrid, Las (sección 032 y otras secciones del distrito 01);17;
246M;Madrid (SCD Pueblo Nuevo-2);290M;Alcobendas (sección 059 y otras secciones del distrito 01);17;
247M;Madrid (SCD Quintana);138M;Torrejón de Ardoz (distrito 03);18;
247M;Madrid (SCD Quintana);161M;Madrid (SCD Goya);24;
247M;Madrid (SCD Quintana);162M;Madrid (SCD Fuente del Berro);48;
247M;Madrid (SCD Quintana);163M;Madrid (SCD Guindalera-1);62;
247M;Madrid (SCD Quintana);166M;Madrid (SCD Guindalera-2);60;
247M;Madrid (SCD Quintana);174M;Madrid (SCD Cuatro Caminos);18;
247M;Madrid (SCD Quintana);243M;Madrid (SCD Ventas-1);347;
247M;Madrid (SCD Quintana);244M;Madrid (SCD Ventas-2);60;
247M;Madrid (SCD Quintana);245M;Madrid (SCD Pueblo Nuevo-1);612;
247M;Madrid (SCD Quintana);246M;Madrid (SCD Pueblo Nuevo-2);66;
247M;Madrid (SCD Quintana);248M;Madrid (SCD Concepción);588;
247M;Madrid (SCD Quintana);249M;Madrid (SCD San Pascual);212;
247M;Madrid (SCD Quintana);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);25;
247M;Madrid (SCD Quintana);274M;Madrid (SCD Simancas);124;
247M;Madrid (SCD Quintana);280M;Madrid (SCD Salvador);80;
247M;Madrid (SCD Quintana);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);63;
248M;Madrid (SCD Concepción);162M;Madrid (SCD Fuente del Berro);29;
248M;Madrid (SCD Concepción);163M;Madrid (SCD Guindalera-1);251;
248M;Madrid (SCD Concepción);243M;Madrid (SCD Ventas-1);203;
248M;Madrid (SCD Concepción);244M;Madrid (SCD Ventas-2);27;
248M;Madrid (SCD Concepción);245M;Madrid (SCD Pueblo Nuevo-1);53;
248M;Madrid (SCD Concepción);247M;Madrid (SCD Quintana);813;
248M;Madrid (SCD Concepción);249M;Madrid (SCD San Pascual);329;
248M;Madrid (SCD Concepción);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);44;
248M;Madrid (SCD Concepción);274M;Madrid (SCD Simancas);36;
248M;Madrid (SCD Concepción);280M;Madrid (SCD Salvador);153;
248M;Madrid (SCD Concepción);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);22;
248M;Madrid (SCD Concepción);290M;Alcobendas (sección 059 y otras secciones del distrito 01);25;
249M;Madrid (SCD San Pascual);163M;Madrid (SCD Guindalera-1);208;
249M;Madrid (SCD San Pascual);166M;Madrid (SCD Guindalera-2);22;
249M;Madrid (SCD San Pascual);168M;Madrid (SCD Prosperidad);108;
249M;Madrid (SCD San Pascual);243M;Madrid (SCD Ventas-1);28;
249M;Madrid (SCD San Pascual);245M;Madrid (SCD Pueblo Nuevo-1);20;
249M;Madrid (SCD San Pascual);247M;Madrid (SCD Quintana);160;
249M;Madrid (SCD San Pascual);248M;Madrid (SCD Concepción);165;
249M;Madrid (SCD San Pascual);250M;Madrid (SCD San Juan Bautista-Colina-Atalaya);208;
249M;Madrid (SCD San Pascual);274M;Madrid (SCD Simancas);20;
249M;Madrid (SCD San Pascual);280M;Madrid (SCD Salvador);53;
24AB;Albacete (distrito 02);01AB;Albacete (distrito 08) y otros municipios;1669;
24AB;Albacete (distrito 02);02AB;Chinchilla de Monte-Aragón y Pozo Cañada;65;
24AB;Albacete (distrito 02);04AB;Roda, La y otros municipios;25;
24AB;Albacete (distrito 02);07AB;Casas de Juan Núñez y otros municipios;25;
24AB;Albacete (distrito 02);22AB;Villarrobledo;28;
24AB;Albacete (distrito 02);23AB;Albacete (distrito 01);704;
24AB;Albacete (distrito 02);25AB;Albacete (distrito 03);595;
24AB;Albacete (distrito 02);26AB;Albacete (distrito 04);276;
24AB;Albacete (distrito 02);27AB;Albacete (distrito 05);783;
24AB;Albacete (distrito 02);28AB;Albacete (distrito 06);200;
24AB;Albacete (distrito 02);29AB;Albacete (distrito 07);312;
