CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
255M;Madrid (SCD Pinar del Rey-1);282M;Madrid (SCD Alameda de Osuna-Corralejos);31;
255M;Madrid (SCD Pinar del Rey-1);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);26;
256B;Manresa (distrito 05);001B;Sant Joan de Vilatorrada y otros municipios;71;
256B;Manresa (distrito 05);008B;Sant Vicenç de Castellet y otros municipios;55;
256B;Manresa (distrito 05);045B;Balsareny y Castellnou de Bages;27;
256B;Manresa (distrito 05);073B;Sant Salvador de Guardiola y Manresa (distrito 06);205;
256B;Manresa (distrito 05);104B;Pont de Vilomara i Rocafort, El;43;
256B;Manresa (distrito 05);106B;Sallent;31;
256B;Manresa (distrito 05);107B;Santpedor;33;
256B;Manresa (distrito 05);117B;Sant Fruitós de Bages;135;
256B;Manresa (distrito 05);253B;Manresa (distrito 02);333;
256B;Manresa (distrito 05);254B;Manresa (distritos 01 y 03);142;
256B;Manresa (distrito 05);255B;Manresa (distrito 04);591;
256M;Madrid (SCD Pinar del Rey-2);253M;Madrid (SCD Canillas-1);175;
256M;Madrid (SCD Pinar del Rey-2);254M;Madrid (SCD Canillas-2);266;
256M;Madrid (SCD Pinar del Rey-2);255M;Madrid (SCD Pinar del Rey-1);461;
256M;Madrid (SCD Pinar del Rey-2);259M;Madrid (SCD Valdefuentes-2);408;
256M;Madrid (SCD Pinar del Rey-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);109;
257M;Madrid (SCD Apostol Santiago);172M;Madrid (SCD Castilla);16;
257M;Madrid (SCD Apostol Santiago);251M;Madrid (SCD Costillares);382;
257M;Madrid (SCD Apostol Santiago);255M;Madrid (SCD Pinar del Rey-1);248;
257M;Madrid (SCD Apostol Santiago);258M;Madrid (SCD Valdefuentes-1);84;
257M;Madrid (SCD Apostol Santiago);259M;Madrid (SCD Valdefuentes-2);132;
258B;Mataró (distrito 01);017B;Sant Vicenç de Montalt y Caldes d'Estrac;23;
258B;Mataró (distrito 01);055B;Cabrera de Mar;48;
258B;Mataró (distrito 01);259B;Mataró (distrito 02);352;
258B;Mataró (distrito 01);260B;Mataró (distrito 03);269;
258B;Mataró (distrito 01);261B;Mataró (distrito 04);107;
258B;Mataró (distrito 01);262B;Mataró (distrito 05);53;
258B;Mataró (distrito 01);263B;Mataró (distrito 06);505;
258M;Madrid (SCD Valdefuentes-1);172M;Madrid (SCD Castilla);26;
258M;Madrid (SCD Valdefuentes-1);189M;Madrid (SCD La Paz);16;
258M;Madrid (SCD Valdefuentes-1);190M;Madrid (SCD Valverde-2);33;
258M;Madrid (SCD Valdefuentes-1);192M;Madrid (SCD Valverde-1);191;
258M;Madrid (SCD Valdefuentes-1);193M;Madrid (SCD Mirasierra);28;
258M;Madrid (SCD Valdefuentes-1);251M;Madrid (SCD Costillares);202;
258M;Madrid (SCD Valdefuentes-1);255M;Madrid (SCD Pinar del Rey-1);70;
258M;Madrid (SCD Valdefuentes-1);257M;Madrid (SCD Apostol Santiago);60;
258M;Madrid (SCD Valdefuentes-1);259M;Madrid (SCD Valdefuentes-2);740;
258M;Madrid (SCD Valdefuentes-1);290M;Alcobendas (sección 059 y otras secciones del distrito 01);57;
259B;Mataró (distrito 02);017B;Sant Vicenç de Montalt y Caldes d'Estrac;48;
259B;Mataró (distrito 02);051B;Argentona;34;
259B;Mataró (distrito 02);055B;Cabrera de Mar;71;
259B;Mataró (distrito 02);110B;Sant Andreu de Llavaneres;117;
259B;Mataró (distrito 02);258B;Mataró (distrito 01);432;
259B;Mataró (distrito 02);260B;Mataró (distrito 03);666;
259B;Mataró (distrito 02);261B;Mataró (distrito 04);66;
259B;Mataró (distrito 02);263B;Mataró (distrito 06);222;
259M;Madrid (SCD Valdefuentes-2);061M;Paracuellos de Jarama;16;
259M;Madrid (SCD Valdefuentes-2);189M;Madrid (SCD La Paz);23;
259M;Madrid (SCD Valdefuentes-2);190M;Madrid (SCD Valverde-2);33;
259M;Madrid (SCD Valdefuentes-2);192M;Madrid (SCD Valverde-1);238;
259M;Madrid (SCD Valdefuentes-2);193M;Madrid (SCD Mirasierra);18;
259M;Madrid (SCD Valdefuentes-2);251M;Madrid (SCD Costillares);64;
259M;Madrid (SCD Valdefuentes-2);253M;Madrid (SCD Canillas-1);22;
259M;Madrid (SCD Valdefuentes-2);254M;Madrid (SCD Canillas-2);75;
259M;Madrid (SCD Valdefuentes-2);255M;Madrid (SCD Pinar del Rey-1);212;
259M;Madrid (SCD Valdefuentes-2);256M;Madrid (SCD Pinar del Rey-2);261;
259M;Madrid (SCD Valdefuentes-2);257M;Madrid (SCD Apostol Santiago);83;
259M;Madrid (SCD Valdefuentes-2);258M;Madrid (SCD Valdefuentes-1);640;
259M;Madrid (SCD Valdefuentes-2);282M;Madrid (SCD Alameda de Osuna-Corralejos);104;
259M;Madrid (SCD Valdefuentes-2);283M;Madrid (SCD Timón-Casco Historico-Aeropuerto);247;
259M;Madrid (SCD Valdefuentes-2);290M;Alcobendas (sección 059 y otras secciones del distrito 01);357;
25AB;Albacete (distrito 03);01AB;Albacete (distrito 08) y otros municipios;609;
25AB;Albacete (distrito 03);02AB;Chinchilla de Monte-Aragón y Pozo Cañada;17;
25AB;Albacete (distrito 03);14AB;Pozohondo y otros municipios;17;
25AB;Albacete (distrito 03);20AB;Hellín;17;
25AB;Albacete (distrito 03);23AB;Albacete (distrito 01);98;
25AB;Albacete (distrito 03);24AB;Albacete (distrito 02);411;
25AB;Albacete (distrito 03);26AB;Albacete (distrito 04);279;
25AB;Albacete (distrito 03);27AB;Albacete (distrito 05);143;
25AB;Albacete (distrito 03);28AB;Albacete (distrito 06);17;
25AB;Albacete (distrito 03);29AB;Albacete (distrito 07);57;
25AL;Huércal-Overa;05MU;Águilas;16;
25AL;Huércal-Overa;08AL;Tabernas y otros municipios;16;
25AL;Huércal-Overa;10AL;Oria y otros municipios;16;
25AL;Huércal-Overa;13AL;Arboleas y otros municipios;129;
25AL;Huércal-Overa;14AL;Cantoria y otros municipios;16;
25AL;Huércal-Overa;16AL;Antas y otros municipios;16;
25AL;Huércal-Overa;19AL;Albox;16;
25AL;Huércal-Overa;21AL;Carboneras;16;
25AL;Huércal-Overa;22AL;Cuevas del Almanzora;131;
25AL;Huércal-Overa;23AL;Garrucha;16;
25AL;Huércal-Overa;24AL;Huércal de Almería;16;
25AL;Huércal-Overa;26AL;Mojácar;16;
25AL;Huércal-Overa;27AL;Níjar;16;
25AL;Huércal-Overa;27MU;Mula y Pliego;16;
25AL;Huércal-Overa;29AL;Pulpí;161;
25AL;Huércal-Overa;29MU;Puerto Lumbreras;16;
25AL;Huércal-Overa;31AL;Vera;16;
25AL;Huércal-Overa;32AL;Viator;16;
25AL;Huércal-Overa;38AL;Almería (distrito 06);16;
25AL;Huércal-Overa;50MU;Lorca (distrito 02);131;
25AL;Huércal-Overa;68MU;Molina de Segura (sección 026 y otras secciones del distrito 01);16;
25AS;Laviana;13AS;Nava y otros municipios;46;
25AS;Laviana;24AS;Langreo;101;
25AS;Laviana;37AS;San Martín del Rey Aurelio;121;
25AS;Laviana;57AS;Siero;37;
25BA;Berlanga y otros municipios;23BA;Montemolín y otros municipios;38;
25BA;Berlanga y otros municipios;49BA;Llerena;140;
25BI;Arrigorriaga;05BI;Ugao-Miraballes y otros municipios;174;
25BI;Arrigorriaga;06BI;Orozko y otros municipios;225;
25BI;Arrigorriaga;13BI;Zamudio y otros municipios;28;
25BI;Arrigorriaga;26BI;Basauri;247;
25BI;Arrigorriaga;30BI;Etxebarri;38;
25BI;Arrigorriaga;33BI;Galdakao;89;
25BI;Arrigorriaga;65BI;Bilbao (SCD Otxarkoaga-Txurdinaga);66;
25BI;Arrigorriaga;66BI;Bilbao (SCD Begoña 1);105;
25BI;Arrigorriaga;68BI;Bilbao (SCD Ibaiondo 2);288;
25BI;Arrigorriaga;69BI;Bilbao (SCD Abando 1);27;
25BU;Burgos (distrito 03);01BU;Burgos (distritos 01, 02 y 04);81;
25BU;Burgos (distrito 03);03BU;Alfoz de Quintanadueñas y otros municipios;104;
25BU;Burgos (distrito 03);04BU;Villalbilla de Burgos y otros municipios;37;
25BU;Burgos (distrito 03);05BU;Villagonzalo Pedernales y otros municipios;22;
25BU;Burgos (distrito 03);13BU;Sasamón y otros municipios;32;
25BU;Burgos (distrito 03);26BU;Burgos (distrito 05);458;
25BU;Burgos (distrito 03);27BU;Burgos (distrito 06);90;
25BU;Burgos (distrito 03);29BU;Burgos (distrito 08);406;
25BU;Burgos (distrito 03);30BU;Burgos (distrito 09);193;
25CA;Cartes;01CA;Torrelavega (distritos 02 y 05);26;
25CA;Cartes;27CA;Corrales de Buelna, Los;21;
25CA;Cartes;36CA;Reocín;34;
25CA;Cartes;51CA;Torrelavega (distrito 01);56;
25CA;Cartes;52CA;Torrelavega (distrito 03);186;
25CA;Cartes;53CA;Torrelavega (distrito 04);55;
25CC;Hervás y otros municipios;29CC;Ahigal y otros municipios;80;
25CC;Hervás y otros municipios;30CC;Torno, El y otros municipios;33;
25CC;Hervás y otros municipios;31CC;Zarza de Granadilla y otros municipios;74;
25CO;Cabra;07CO;Moriles y Monturque;72;
25CO;Cabra;09CO;Doña Mencía y Zuheros;41;
25CO;Cabra;23CO;Priego de Córdoba y otros municipios;36;
25CO;Cabra;58CO;Lucena;282;
25CO;Cabra;59CO;Montilla;34;
25CR;Daimiel;02CR;Carrión de Calatrava y otros municipios;44;
25CR;Daimiel;04CR;Manzanares y Llanos del Caudillo;35;
25CR;Daimiel;12CR;Fuente el Fresno y Cortijos, Los;37;
25CR;Daimiel;38CR;Villarrubia de los Ojos;89;
25CS;Onda;08CS;Lucena del Cid y otros municipios;72;
25CS;Onda;10CS;Artana y otros municipios;49;
25CS;Onda;13CS;Borriol y otros municipios;60;
25CS;Onda;19CS;Alcora, l';121;
25CS;Onda;20CS;Almazora/Almassora;62;
25CS;Onda;21CS;Betxí;92;
25CS;Onda;24CS;Borriana/Burriana;24;
25CS;Onda;35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);41;
25CS;Onda;36CS;Castellón de la Plana/Castelló de la Plana (distrito 06);53;
25CS;Onda;37CS;Castellón de la Plana/Castelló de la Plana (distrito 07);53;
25CS;Onda;38CS;Castellón de la Plana/Castelló de la Plana (distrito 08);23;
25CS;Onda;41CS;Vila-real (distrito 02);23;
25CS;Onda;42CS;Vila-real (distrito 03);59;
25CS;Onda;43CS;Vila-real (distrito 04);54;
25CU;San Clemente;08CU;Provencio, El y otros municipios;36;
25CU;San Clemente;12CU;Honrubia y otros municipios;69;
25CU;San Clemente;22AB;Villarrobledo;58;
25CZ;Sanlúcar de Barrameda (distrito 01);017S;Aznalcázar y Villamanrique de la Condesa;91;
25CZ;Sanlúcar de Barrameda (distrito 01);20CZ;Rota;35;
25CZ;Sanlúcar de Barrameda (distrito 01);20HU;Almonte;103;
25CZ;Sanlúcar de Barrameda (distrito 01);21CZ;Chipiona;277;
25CZ;Sanlúcar de Barrameda (distrito 01);22CZ;Sanlúcar de Barrameda (distrito 02);389;
25CZ;Sanlúcar de Barrameda (distrito 01);23CZ;Sanlúcar de Barrameda (distritos 03 y 04);378;
25CZ;Sanlúcar de Barrameda (distrito 01);24CZ;Sanlúcar de Barrameda (distrito 05);858;
25CZ;Sanlúcar de Barrameda (distrito 01);27CZ;Jerez de la Frontera (distrito 09);101;
25CÑ;Arteixo;26CÑ;Bergondo;35;
25CÑ;Arteixo;31CÑ;Cambre;37;
25CÑ;Arteixo;32CÑ;Carballo;56;
25CÑ;Arteixo;35CÑ;Coruña, A (distrito 01);90;
25CÑ;Arteixo;36CÑ;Coruña, A (distrito 02);26;
25CÑ;Arteixo;37CÑ;Coruña, A (distrito 03);77;
25CÑ;Arteixo;38CÑ;Coruña, A (distrito 04);62;
25CÑ;Arteixo;39CÑ;Coruña, A (distrito 05);87;
25CÑ;Arteixo;40CÑ;Coruña, A (distrito 06);22;
25CÑ;Arteixo;41CÑ;Coruña, A (distrito 07);216;
25CÑ;Arteixo;42CÑ;Coruña, A (distrito 08);93;
25CÑ;Arteixo;43CÑ;Coruña, A (distrito 09);164;
25CÑ;Arteixo;44CÑ;Coruña, A (distrito 10);311;
25CÑ;Arteixo;45CÑ;Culleredo;105;
25CÑ;Arteixo;53CÑ;Laracha, A;136;
25CÑ;Arteixo;62CÑ;Oleiros;110;
25CÑ;Arteixo;74CÑ;Sada;25;
25GC;Valsequillo de Gran Canaria;05GC;Agüimes;26;
25GC;Valsequillo de Gran Canaria;34GC;Telde (distritos 01 y 05);79;
25GC;Valsequillo de Gran Canaria;35GC;Telde (distrito 02);66;
25GC;Valsequillo de Gran Canaria;36GC;Telde (distrito 03);118;
25GC;Valsequillo de Gran Canaria;37GC;Telde (distrito 04);45;
25GC;Valsequillo de Gran Canaria;39GC;Telde (distrito 06);152;
25GC;Valsequillo de Gran Canaria;42GC;Palmas de Gran Canaria, Las (SCD Number 1-C);25;
25GC;Valsequillo de Gran Canaria;51GC;Palmas de Gran Canaria, Las (SCD Number 3-C);20;
25GI;Besalú y otros municipios;22GI;Cornellà del Terri y otros municipios;54;
25GI;Besalú y otros municipios;24GI;Sant Joan les Fonts y otros municipios;101;
25GI;Besalú y otros municipios;34GI;Navata y otros municipios;46;
25GI;Besalú y otros municipios;37GI;Banyoles;74;
25GP;Lazkao;06GP;Idiazabal y otros municipios;51;
25GP;Lazkao;07GP;Alegia y otros municipios;27;
25GP;Lazkao;19GP;Beasain;164;
25GR;Jerez del Marquesado y otros municipios;24GR;Valle del Zalabí y otros municipios;126;
25GR;Jerez del Marquesado y otros municipios;47GR;Guadix;313;
25GU;Guadalajara (distrito 05);03GU;Guadalajara (distrito 04) y Chiloeches;57;
25GU;Guadalajara (distrito 05);17GU;Cabanillas del Campo y otros municipios;149;
25GU;Guadalajara (distrito 05);18GU;Alovera;36;
25GU;Guadalajara (distrito 05);19GU;Azuqueca de Henares;35;
25GU;Guadalajara (distrito 05);20GU;Marchamalo;75;
25GU;Guadalajara (distrito 05);22GU;Guadalajara (distrito 01);403;
25GU;Guadalajara (distrito 05);23GU;Guadalajara (distrito 02);234;
25GU;Guadalajara (distrito 05);24GU;Guadalajara (distrito 03);75;
25HS;Huesca (distrito 01);02HS;Ayerbe y otros municipios;19;
25HS;Huesca (distrito 01);26HS;Huesca (distrito 02);42;
25HS;Huesca (distrito 01);27HS;Huesca (distrito 03);55;
25HS;Huesca (distrito 01);28HS;Huesca (distrito 04);38;
25HS;Huesca (distrito 01);29HS;Huesca (distrito 05);37;
25HS;Huesca (distrito 01);30HS;Huesca (distrito 06);23;
25HS;Huesca (distrito 01);31HS;Huesca (distrito 07);56;
25HS;Huesca (distrito 01);32HS;Huesca (distrito 08);41;
25HU;Huelva (distrito 01);19HU;Aljaraque;106;
25HU;Huelva (distrito 01);23HU;Cartaya;29;
25HU;Huelva (distrito 01);24HU;Gibraleón y San Bartolomé de la Torre;43;
25HU;Huelva (distrito 01);26HU;Huelva (distrito 02);590;
25HU;Huelva (distrito 01);27HU;Huelva (distrito 03);671;
25HU;Huelva (distrito 01);28HU;Huelva (distrito 04);167;
25HU;Huelva (distrito 01);29HU;Huelva (distrito 05);58;
25HU;Huelva (distrito 01);30HU;Huelva (distrito 06);90;
25HU;Huelva (distrito 01);31HU;Huelva (distrito 07);309;
25HU;Huelva (distrito 01);32HU;Huelva (distrito 08);67;
25HU;Huelva (distrito 01);35HU;Moguer;93;
25HU;Huelva (distrito 01);37HU;Palos de la Frontera;128;
25HU;Huelva (distrito 01);38HU;Punta Umbría;25;
25JA;Bedmar y Garcíez y otros municipios;23JA;Huelma y Cabra del Santo Cristo;87;
25JA;Bedmar y Garcíez y otros municipios;35JA;Baeza;127;
25LE;Puente de Domingo Flórez y otros municipios;22OU;Carballeda de Valdeorras y otros municipios;43;
25LE;Puente de Domingo Flórez y otros municipios;33LE;Bañeza, La;28;
25LL;Palau d'Anglesola, El y otros municipios;17LL;Bell-lloc d'Urgell y otros municipios;62;
25LL;Palau d'Anglesola, El y otros municipios;24LL;Golmés y otros municipios;71;
25LL;Palau d'Anglesola, El y otros municipios;27LL;Linyola y otros municipios;24;
25LL;Palau d'Anglesola, El y otros municipios;41LL;Mollerussa;163;
25LO;Logroño (distrito 04);01LO;Fuenmayor y otros municipios;163;
25LO;Logroño (distrito 04);02LO;Albelda de Iregua y otros municipios;175;
25LO;Logroño (distrito 04);03LO;Logroño (distritos 01 y 06);546;
25LO;Logroño (distrito 04);04LO;San Asensio y otros municipios;22;
25LO;Logroño (distrito 04);06LO;Casalarreina y otros municipios;29;
25LO;Logroño (distrito 04);07VI;Oyón-Oion y otros municipios;144;
25LO;Logroño (distrito 04);08LO;Baños de Río Tobía y otros municipios;46;
25LO;Logroño (distrito 04);08VI;Laguardia y otros municipios;163;
25LO;Logroño (distrito 04);09LO;Entrena y otros municipios;58;
25LO;Logroño (distrito 04);11LO;Agoncillo y otros municipios;363;
25LO;Logroño (distrito 04);18LO;Calahorra;21;
25LO;Logroño (distrito 04);19LO;Lardero;375;
25LO;Logroño (distrito 04);20LO;Nájera;46;
25LO;Logroño (distrito 04);22LO;Villamediana de Iregua;108;
25LO;Logroño (distrito 04);23LO;Logroño (distrito 02);1488;
25LO;Logroño (distrito 04);24LO;Logroño (distrito 03);609;
25LO;Logroño (distrito 04);25NA;Viana y Aras;75;
25LO;Logroño (distrito 04);26LO;Logroño (distrito 05);623;
25LO;Logroño (distrito 04);27NA;Mendavia y Sesma;17;
25LU;Chantada;07LU;Pantón y otros municipios;80;
25LU;Chantada;09LU;Monterroso y Taboada;108;
25LU;Chantada;10LU;Saviñao, O y Bóveda;221;
25LU;Chantada;11LU;Paradela y otros municipios;24;
25MA;Algarrobo;13MA;Sayalonga y otros municipios;60;
25MA;Algarrobo;39MA;Torrox;55;
25MA;Algarrobo;54MA;Vélez-Málaga (distrito 01);182;
25MA;Algarrobo;56MA;Vélez-Málaga (distrito 03);195;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);01MU;Campos del Río y otros municipios;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);02MU;Villanueva del Río Segura y otros municipios;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);06MU;Alcantarilla;50;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);08MU;Alguazas;157;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);09MU;Alhama de Murcia;42;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);10MU;Archena;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);17MU;Ceutí;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);18MU;Cieza;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);19MU;Fortuna;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);23MU;Lorquí;127;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);27MU;Mula y Pliego;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);32MU;Torre-Pacheco;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);33MU;Torres de Cotillas, Las;252;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);34MU;Totana y Aledo;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);37MU;Santomera;19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);51MU;Murcia (SCD Number 1-A);45;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);52MU;Murcia (SCD Number 1-B);19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);53MU;Murcia (SCD Number 2-A);42;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);54Mu;Murcia (SCD Number 2-B);42;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);57MU;Murcia (SCD Number 4-A);33;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);58MU;Murcia (SCD Number 4-B);19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);59MU;Murcia (SCD Number 4-C);75;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);60MU;Murcia (SCD Number 5-A);19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);61MU;Murcia (SCD Number 5-B);47;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);62MU;Murcia (SCD Number 6-A);19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);64MU;Murcia (SCD Number 7-A);55;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);65MU;Murcia (SCD Number 7-B);19;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);67MU;Molina de Segura (sección 051 y otras secciones del distrito 01);535;
25MU;Molina de Segura (sección 007 y otras secciones del distrito 01);68MU;Molina de Segura (sección 026 y otras secciones del distrito 01);2274;
25NA;Viana y Aras;03LO;Logroño (distritos 01 y 06);31;
25NA;Viana y Aras;11LO;Agoncillo y otros municipios;65;
25NA;Viana y Aras;23LO;Logroño (distrito 02);141;
25OU;Celanova;03OU;San Cibrao das Viñas y Merca, A;26;
25OU;Celanova;10OU;Cartelle y otros municipios;25;
25OU;Celanova;14OU;Rairiz de Veiga y otros municipios;99;
25PO;Meis;05PO;Moraña y Portas;51;
25PO;Meis;06PO;Barro y Pontevedra (distrito 06);49;
25PO;Meis;14PO;Caldas de Reis;37;
25PO;Meis;15PO;Cambados;86;
25PO;Meis;20PO;Grove, O;32;
25PO;Meis;24PO;Meaño;20;
25PO;Meis;35PO;Ribadumia;112;
25PO;Meis;44PO;Vilagarcía de Arousa;62;
25PO;Meis;45PO;Vilanova de Arousa;92;
25SA;Guijuelo;08SA;Galindo y Perahuy y otros municipios;33;
25SA;Guijuelo;09SA;Cespedosa de Tormes y otros municipios;219;
25SG;Segovia (distrito 07);01SG;Villacastín y otros municipios;17;
25SG;Segovia (distrito 07);04SG;Lastrilla, La y otros municipios;110;
25SG;Segovia (distrito 07);06SG;Carbonero el Mayor y otros municipios;35;
25SG;Segovia (distrito 07);09SG;Segovia (distritos 01 y 02);77;
25SG;Segovia (distrito 07);10SG;San Cristóbal de Segovia y otros municipios;50;
25SG;Segovia (distrito 07);21SG;Segovia (distrito 03);164;
25SG;Segovia (distrito 07);22SG;Segovia (distrito 04);111;
25TA;Bisbal del Penedès, La y Albinyana;24TA;Santa Oliva y otros municipios;182;
25TA;Bisbal del Penedès, La y Albinyana;26TA;Sant Jaume dels Domenys y Llorenç del Penedès;29;
25TA;Bisbal del Penedès, La y Albinyana;27TA;Montmell, El y otros municipios;51;
25TA;Bisbal del Penedès, La y Albinyana;56TA;Vendrell, El;82;
25TF;Orotava, La;20TF;Guancha, La;26;
25TF;Orotava, La;22TF;Icod de los Vinos;77;
25TF;Orotava, La;24TF;Matanza de Acentejo, La;25;
25TF;Orotava, La;27TF;Puerto de la Cruz;1367;
25TF;Orotava, La;28TF;Realejos, Los;1198;
25TF;Orotava, La;30TF;San Juan de la Rambla;26;
25TF;Orotava, La;32TF;Santa Úrsula;257;
25TF;Orotava, La;36TF;Tacoronte;28;
25TF;Orotava, La;39TF;Victoria de Acentejo, La;37;
25TF;Orotava, La;41TF;San Cristóbal de La Laguna (distrito 01);48;
25TF;Orotava, La;42TF;San Cristóbal de La Laguna (distrito 02);53;
25TF;Orotava, La;43TF;San Cristóbal de La Laguna (distrito 03);51;
25TF;Orotava, La;49TF;Santa Cruz de Tenerife (distrito 03);30;
25TF;Orotava, La;53TF;Santa Cruz de Tenerife (distrito 09);52;
25VA;Peñafiel;08VA;Campaspero y otros municipios;27;
25VA;Peñafiel;09VA;Quintanilla de Onésimo y otros municipios;97;
25ZA;Zaragoza (SCD Number 12) y otros municipios;09ZA;Cuarte de Huerva y Cadrete;18;
25ZA;Zaragoza (SCD Number 12) y otros municipios;26ZA;Alagón y Torres de Berrellén;79;
25ZA;Zaragoza (SCD Number 12) y otros municipios;27ZA;Pedrola y otros municipios;16;
25ZA;Zaragoza (SCD Number 12) y otros municipios;38ZA;Muela, La;28;
25ZA;Zaragoza (SCD Number 12) y otros municipios;42ZA;Utebo;477;
25ZA;Zaragoza (SCD Number 12) y otros municipios;45ZA;Zaragoza (SCD Number 1-A);19;
25ZA;Zaragoza (SCD Number 12) y otros municipios;53ZA;Zaragoza (SCD Number 3-C);51;
25ZA;Zaragoza (SCD Number 12) y otros municipios;56ZA;Zaragoza (SCD Number 4-A);27;
25ZA;Zaragoza (SCD Number 12) y otros municipios;57ZA;Zaragoza (SCD Number 4-B);24;
25ZA;Zaragoza (SCD Number 12) y otros municipios;58ZA;Zaragoza (SCD Number 4-C);16;
25ZA;Zaragoza (SCD Number 12) y otros municipios;59ZA;Zaragoza (SCD Number 4-D);177;
25ZA;Zaragoza (SCD Number 12) y otros municipios;65ZA;Zaragoza (SCD Number 6-B);16;
25ZA;Zaragoza (SCD Number 12) y otros municipios;66ZA;Zaragoza (SCD Number 7);140;
25ZA;Zaragoza (SCD Number 12) y otros municipios;67ZA;Zaragoza (SCD Number 8-A);26;
25ZA;Zaragoza (SCD Number 12) y otros municipios;68ZA;Zaragoza (SCD Number 8-B);116;
25ZA;Zaragoza (SCD Number 12) y otros municipios;69ZA;Zaragoza (SCD Number 9);63;
25ZA;Zaragoza (SCD Number 12) y otros municipios;70ZA;Zaragoza (SCD Number 10-A);37;
25ZA;Zaragoza (SCD Number 12) y otros municipios;71ZA;Zaragoza (SCD Number 10-B);18;
25ZA;Zaragoza (SCD Number 12) y otros municipios;72ZA;Zaragoza (SCD Number 10-C);45;
25ZA;Zaragoza (SCD Number 12) y otros municipios;73ZA;Zaragoza (SCD Number 10-D);52;
25ZA;Zaragoza (SCD Number 12) y otros municipios;75ZA;Zaragoza (SCD Number 11);126;
260B;Mataró (distrito 03);051B;Argentona;80;
260B;Mataró (distrito 03);055B;Cabrera de Mar;101;
260B;Mataró (distrito 03);110B;Sant Andreu de Llavaneres;26;
260B;Mataró (distrito 03);258B;Mataró (distrito 01);348;
260B;Mataró (distrito 03);259B;Mataró (distrito 02);715;
260B;Mataró (distrito 03);261B;Mataró (distrito 04);508;
260B;Mataró (distrito 03);262B;Mataró (distrito 05);83;
260B;Mataró (distrito 03);263B;Mataró (distrito 06);260;
260M;Madrid (SCD Palomas);252M;Madrid (SCD Piovera);80;
260M;Madrid (SCD Palomas);254M;Madrid (SCD Canillas-2);27;
260M;Madrid (SCD Palomas);278M;Madrid (SCD Rejas);28;
260M;Madrid (SCD Palomas);279M;Madrid (SCD Canillejas);184;
260M;Madrid (SCD Palomas);280M;Madrid (SCD Salvador);34;
260M;Madrid (SCD Palomas);282M;Madrid (SCD Alameda de Osuna-Corralejos);56;
261B;Mataró (distrito 04);051B;Argentona;84;
261B;Mataró (distrito 04);055B;Cabrera de Mar;46;
261B;Mataró (distrito 04);258B;Mataró (distrito 01);140;
261B;Mataró (distrito 04);259B;Mataró (distrito 02);84;
261B;Mataró (distrito 04);260B;Mataró (distrito 03);731;
261B;Mataró (distrito 04);262B;Mataró (distrito 05);103;
261B;Mataró (distrito 04);263B;Mataró (distrito 06);170;
261M;Madrid (SCD San Andrés-2);112M;Getafe (distrito 02);189;
261M;Madrid (SCD San Andrés-2);113M;Getafe (distrito 03);85;
261M;Madrid (SCD San Andrés-2);114M;Getafe (distrito 04);353;
261M;Madrid (SCD San Andrés-2);119M;Leganés (distrito 05);97;
261M;Madrid (SCD San Andrés-2);174M;Madrid (SCD Cuatro Caminos);27;
261M;Madrid (SCD San Andrés-2);217M;Madrid (SCD Buenavista-2);33;
261M;Madrid (SCD San Andrés-2);221M;Madrid (SCD Orcasur);62;
